-110	23														
-120	Animal	Exp	Trial	Date	Time	Phase	Fre No. Phase	Fre No. Part	Time from [s]	Time to [s]	Dur. [s]	Part No. Start	Part No. End	Name Start	Name End
-900	10006	1	1	06.07.2018	13:06	9	29	29	68,09	68,64	0,55	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	30	30	68,66	69,32	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	31	31	69,83	71,86	2,03	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	32	32	71,86	75,17	3,31	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	33	33	76,14	77,44	1,30	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	34	34	77,44	83,59	6,15	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	35	35	83,59	92,22	8,63	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	36	36	92,22	93,43	1,21	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	37	37	93,76	104,02	10,26	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	38	38	104,04	104,56	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	39	39	105,11	108,24	3,13	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	40	40	108,56	113,43	4,87	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	41	41	113,48	114,30	0,82	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	42	42	116,22	117,55	1,33	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	43	43	118,87	120,02	1,15	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	44	44	120,02	122,39	2,37	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	45	45	123,03	124,88	1,85	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	46	46	126,05	126,71	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	47	47	126,97	127,78	0,81	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	48	48	128,98	132,52	3,54	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	49	49	132,88	135,99	3,11	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	50	50	136,34	137,86	1,52	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	51	51	138,39	138,98	0,59	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	52	52	138,98	139,51	0,53	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	53	53	139,56	140,42	0,86	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	54	54	140,42	141,50	1,08	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	55	55	141,50	142,50	1,00	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	56	56	142,71	143,49	0,78	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	57	57	144,97	154,05	9,08	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	58	58	154,05	155,95	1,90	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	59	59	155,95	157,80	1,85	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	60	60	158,09	160,06	1,97	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	61	61	161,27	162,11	0,84	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	62	62	162,14	168,81	6,67	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	63	63	168,81	180,00	11,19	1	1	Habituation	Habituation
