"","seconds","X1","X2","X3","average","SE"
"56",-1.45,0.774738782037524,-0.0122023205800263,-1.73886689072834,-0.325443476423615,0.742325936011457
"57",-1.44,0.808004142950208,0.0671884794540036,-1.7081813322254,-0.277662903273731,0.746545197001518
"58",-1.43,0.834943712172985,0.146811376055672,-1.676383481685,-0.231542797818781,0.749234048727725
"59",-1.42,0.855169318356146,0.226346855199058,-1.64459002999067,-0.187691285478489,0.750726289749603
"60",-1.41,0.868410213998589,0.305463777684243,-1.6139002006037,-0.146675402973624,0.751396173272401
"61",-1.4,0.874517192336087,0.383820849530305,-1.58538044778833,-0.109014135307311,0.751651258160399
"62",-1.39,0.87346487873439,0.461068174133494,-1.56004970341624,-0.0751722168494512,0.751922784838109
"63",-1.38,0.865352153927111,0.536848889517075,-1.53886536829636,-0.0455547749507246,0.752653305497897
"64",-1.37,0.850400695932598,0.610800891941446,-1.52271023730103,-0.0205028831423285,0.754281604726094
"65",-1.36,0.828951657392748,0.682558646075635,-1.51238054261093,-0.000290079714183156,0.757225396745272
"66",-1.35,0.801460522378872,0.751755086707389,-1.50857527569222,0.0148801111313471,0.76186282542969
"67",-1.34,0.768490212184095,0.818023612312922,-1.51188692420932,0.0248756334292321,0.768514315275892
"68",-1.33,0.730702539756643,0.881000168459489,-1.52279374421605,0.0296363213333594,0.777426668699315
"69",-1.32,0.688848137963796,0.940325420918489,-1.54165366833466,0.0291732968492084,0.788761311989066
"70",-1.31,0.643755007679332,0.995647011656674,-1.5686999240626,0.0235673650911352,0.802588174947679
"71",-1.3,0.596315850335287,1.04662189197808,-1.60403840738739,0.0129664449753236,0.818885910288775
"72",-1.29,0.547474369652032,1.09291873076428,-1.64764683124457,-0.00241791027608536,0.837548215440089
"73",-1.28,0.498210747678554,1.13422039111274,-1.69937564835476,-0.022314836521153,0.858395167658095
"74",-1.27,0.449526507677517,1.17022646175265,-1.75895072539492,-0.0463992519882509,0.881187932613598
"75",-1.26,0.402428983892714,1.20065582650955,-1.82597771517469,-0.074297634924142,0.905645046496038
"76",-1.25,0.35791562719905,1.22524925109544,-1.89994804810639,-0.105594389937297,0.931458657469367
"77",-1.24,0.316958378561536,1.24377196383438,-1.98024644384057,-0.139838700481549,0.95830951016594
"78",-1.23,0.280488344409114,1.25601620528148,-2.06615982562001,-0.176551758643136,0.985879917793001
"79",-1.22,0.249381000709803,1.26180371966081,-2.15688750111176,-0.21523426024705,1.01386437641372
"80",-1.21,0.224442143435759,1.26098816051665,-2.25155245715006,-0.255374051065882,1.04197778016442
"81",-1.2,0.206394792272597,1.25345737852785,-2.34921359741726,-0.296453808872271,1.06996138201095
"82",-1.19,0.195867239886579,1.23913555738567,-2.44887873370581,-0.337958645477853,1.09758673305539
"83",-1.18,0.193382431459861,1.2179851622352,-2.54951813897985,-0.379383515094927,1.1246578595757
"84",-1.17,0.199348837936875,1.19000866378399,-2.6500784664177,-0.420240321565611,1.15101192244258
"85",-1.16,0.214052957381995,1.15525000371844,-2.74949683513114,-0.460064624676903,1.17651857255593
"86",-1.15,0.237653554625156,1.11379576995606,-2.84671488856309,-0.498421854660627,1.20107818579494
"87",-1.14,0.270177722673564,1.06577604393125,-2.94069263276159,-0.534912955385591,1.22461913320748
"88",-1.13,0.311518823887702,1.01136488087588,-3.03042186174786,-0.569179385661427,1.24709422531466
